https://www.sciencekids.co.nz/images/pictures/flags96/Libya.jpg,,Libya,Libya,Tripoli
https://www.sciencekids.co.nz/images/pictures/flags96/Liechtenstein.jpg,,Liechtenstein,Liechtenstein,Vaduz
https://www.sciencekids.co.nz/images/pictures/flags96/Lithuania.jpg,,Lithuania,Lithuania,Vilnius
https://www.sciencekids.co.nz/images/pictures/flags96/Luxembourg.jpg,,Luxembourg,Luxembourg,Luxembourg
https://www.sciencekids.co.nz/images/pictures/flags96/Macedonia.jpg,,Macedonia,Macedonia,Skopje
https://www.sciencekids.co.nz/images/pictures/flags96/Madagascar.jpg,,Madagascar,Madagascar,Antananarivo
https://www.sciencekids.co.nz/images/pictures/flags96/Malawi.jpg,,Malawi,Malawi,Lilongwe
https://www.sciencekids.co.nz/images/pictures/flags96/Malaysia.jpg,,Malaysia,Malaysia,Kuala Lumpur
https://www.sciencekids.co.nz/images/pictures/flags96/Maldives.jpg,,Maldives,Maldives,Male
https://www.sciencekids.co.nz/images/pictures/flags96/Mali.jpg,,Mali,Mali,Bamako
https://www.sciencekids.co.nz/images/pictures/flags96/Malta.jpg,,Malta,Malta,Valletta
https://www.sciencekids.co.nz/images/pictures/flags96/Mauritania.jpg,,Mauritania,Mauritania,Nouakchott
https://www.sciencekids.co.nz/images/pictures/flags96/Mauritius.jpg,,Mauritius,Mauritius,Port Louis
https://www.sciencekids.co.nz/images/pictures/flags96/Mexico.jpg,,Mexico,Mexico,Mexico City
https://www.sciencekids.co.nz/images/pictures/flags96/Moldova.jpg,,Moldova,Moldova,Chisinau
https://www.sciencekids.co.nz/images/pictures/flags96/Monaco.jpg,,Monaco,Monaco,Monaco
https://www.sciencekids.co.nz/images/pictures/flags96/Mongolia.jpg,,Mongolia,Mongolia,Ulaanbaatar
https://www.sciencekids.co.nz/images/pictures/flags96/Montenegro.jpg,,Montenegro,Montenegro,Podgorica
https://www.sciencekids.co.nz/images/pictures/flags96/Morocco.jpg,,Morocco,Morocco,Rabat
https://www.sciencekids.co.nz/images/pictures/flags96/Mozambique.jpg,,Mozambique,Mozambique,Maputo
https://www.sciencekids.co.nz/images/pictures/flags96/Myanmar.jpg,,Myanmar,Myanmar,Naypyidaw
https://www.sciencekids.co.nz/images/pictures/flags96/Namibia.jpg,,Namibia,Namibia,Windhoek
https://www.sciencekids.co.nz/images/pictures/flags96/Nauru.jpg,,Nauru,Nauru,Yaren District
https://www.sciencekids.co.nz/images/pictures/flags96/Nepal.jpg,,Nepal,Nepal,Kathmandu
https://www.sciencekids.co.nz/images/pictures/flags96/Netherlands.jpg,,Netherlands,Netherlands,Amsterdam
https://www.sciencekids.co.nz/images/pictures/flags96/New_Caledonia.jpg,,New_Caledonia,New Caledonia,Nouméa
https://www.sciencekids.co.nz/images/pictures/flags96/New_Zealand.jpg,,New_Zealand,New Zealand,Wellington
https://www.sciencekids.co.nz/images/pictures/flags96/Nicaragua.jpg,,Nicaragua,Nicaragua,Managua
https://www.sciencekids.co.nz/images/pictures/flags96/Niger.jpg,,Niger,Niger,Niamey
https://www.sciencekids.co.nz/images/pictures/flags96/Nigeria.jpg,,Nigeria,Nigeria,Abuja
https://www.sciencekids.co.nz/images/pictures/flags96/North_Korea.jpg,,North_Korea,North Korea,Pyongyang
https://www.sciencekids.co.nz/images/pictures/flags96/Norway.jpg,,Norway,Norway,Oslo
https://www.sciencekids.co.nz/images/pictures/flags96/Oman.jpg,,Oman,Oman,Muscat
https://www.sciencekids.co.nz/images/pictures/flags96/Pakistan.jpg,,Pakistan,Pakistan,Islamabad
https://www.sciencekids.co.nz/images/pictures/flags96/Palau.jpg,,Palau,Palau,Melekeok
https://www.sciencekids.co.nz/images/pictures/flags96/Palestine.jpg,,Palestine,Palestine,Kudüs
https://www.sciencekids.co.nz/images/pictures/flags96/Panama.jpg,,Panama,Panama,Panama City
https://www.sciencekids.co.nz/images/pictures/flags96/Papua_New_Guinea.jpg,,Papua_New_Guinea,Papua New Guinea,Port Moresby
https://www.sciencekids.co.nz/images/pictures/flags96/Paraguay.jpg,,Paraguay,Paraguay,Asuncion
https://www.sciencekids.co.nz/images/pictures/flags96/Peru.jpg,,Peru,Peru,Lima
https://www.sciencekids.co.nz/images/pictures/flags96/Philippines.jpg,,Philippines,Philippines,Manila
https://www.sciencekids.co.nz/images/pictures/flags96/Poland.jpg,,Poland,Poland,Warsaw
https://www.sciencekids.co.nz/images/pictures/flags96/Portugal.jpg,,Portugal,Portugal,Lisbon
https://www.sciencekids.co.nz/images/pictures/flags96/Puerto_Rico.jpg,,Puerto_Rico,Puerto Rico,San Juan
https://www.sciencekids.co.nz/images/pictures/flags96/Qatar.jpg,,Qatar,Qatar,Doha
https://www.sciencekids.co.nz/images/pictures/flags96/Republic_of_the_Congo.jpg,,Republic_of_the_Congo,Republic of the Congo,Brazzaville
https://www.sciencekids.co.nz/images/pictures/flags96/Romania.jpg,,Romania,Romania,Bucharest
https://www.sciencekids.co.nz/images/pictures/flags96/Russia.jpg,,Russia,Russia,Moscow
